customer_id,age,gender,subscription_status,previous_purchases,frequency_of_purchases,location
3034,22,Female,No,9.0,Weekly,Alabama
3062,33,Female,No,20.0,Every 3 Months,South Dakota
4051,65,Male,No,49.0,Monthly,Los Angeles
305,40,Male,Yes,45.0,Bi-Weekly,Oregon
2123,32,Male,No,42.0,Weekly,Virginia
4149,55,Female,Yes,0.0,Weekly,Los Angeles
2959,55,Female,No,28.0,Monthly,Ohio
1391,25,Male,No,42.0,Weekly,Arkansas
2566,30,Male,No,8.0,Quarterly,Vermont
3292,29,Female,No,11.0,Monthly,New Mexico
4320,35,Male,No,0.0,Quarterly,Chicago
80,38,Male,Yes,43.0,Every 3 Months,Iowa
1460,20,Male,No,18.0,Fortnightly,Maine
664,59,Male,Yes,23.0,Monthly,Alaska
197,38,Male,Yes,41.0,Fortnightly,Washington
2028,50,Male,No,50.0,Every 3 Months,Nebraska
289,30,Male,Yes,34.0,Bi-Weekly,North Carolina
1330,70,Male,No,50.0,Every 3 Months,Texas
761,33,Male,Yes,6.0,Annually,Minnesota
377,51,Male,Yes,2.0,Bi-Weekly,South Carolina
1141,31,Male,No,6.0,Every 3 Months,Maryland
4697,46,Female,No,0.0,Weekly,Phoenix
319,45,Male,Yes,10.0,Annually,South Dakota
3611,18,Female,No,23.0,Fortnightly,Texas
4566,41,Other,No,0.0,Weekly,Los Angeles
3695,45,Female,No,11.0,Bi-Weekly,Rhode Island
1847,68,Male,No,9.0,Quarterly,Wisconsin
3897,52,Female,No,41.0,Bi-Weekly,Iowa
1,55,Male,Yes,14.0,Fortnightly,Kentucky
1536,36,Male,No,8.0,Monthly,West Virginia
1077,33,Male,No,47.0,Bi-Weekly,North Dakota
1260,68,Male,No,45.0,Monthly,Minnesota
1890,59,Male,No,27.0,Weekly,North Carolina
1646,53,Male,No,36.0,Every 3 Months,Ohio
4520,60,Male,Yes,0.0,Monthly,Chicago
5034,48,Other,No,0.0,Monthly,Houston
4411,70,Other,No,0.0,Weekly,Los Angeles
1178,54,Male,No,24.0,Monthly,Iowa
1954,25,Male,No,3.0,Fortnightly,Colorado
192,64,Male,Yes,29.0,Every 3 Months,Utah
3150,18,Female,No,9.0,Annually,North Carolina
3483,66,Female,No,35.0,Weekly,Hawaii
202,69,Male,Yes,15.0,Annually,Missouri
3275,46,Female,No,14.0,Fortnightly,Oklahoma
1374,18,Male,No,6.0,Quarterly,Virginia
2047,39,Male,No,30.0,Every 3 Months,Oklahoma
2270,49,Male,No,27.0,Annually,Kentucky
4395,40,Male,No,36.0,Quarterly,Chicago
2958,69,Female,No,2.0,Annually,South Dakota
2327,66,Male,No,38.0,Annually,Oklahoma
184,58,Male,Yes,26.0,Weekly,Ohio
5002,24,Other,Yes,41.0,Weekly,Houston
1568,30,Male,No,9.0,Monthly,Minnesota
1797,62,Male,No,34.0,Weekly,South Carolina
102,27,Male,Yes,50.0,Bi-Weekly,North Dakota
1093,68,Male,No,20.0,Quarterly,South Dakota
4785,53,Female,No,0.0,Weekly,Phoenix
2118,27,Male,No,11.0,Annually,Colorado
1895,42,Male,No,48.0,Bi-Weekly,Arizona
4533,43,Female,No,3.0,Monthly,Houston
2023,59,Male,No,16.0,Bi-Weekly,Alabama
708,59,Male,Yes,21.0,Annually,Louisiana
4053,54,Female,Yes,9.0,Weekly,Chicago
2634,51,Male,No,32.0,Fortnightly,Alaska
4759,19,Female,Yes,0.0,Monthly,New York
3813,50,Female,No,7.0,Every 3 Months,Michigan
880,62,Male,Yes,14.0,Quarterly,Wyoming
3499,47,Female,No,2.0,Bi-Weekly,Kentucky
1261,63,Male,No,30.0,Quarterly,Virginia
2388,36,Male,No,14.0,Monthly,Tennessee
3854,61,Female,No,49.0,Bi-Weekly,Tennessee
1872,56,Male,No,14.0,Every 3 Months,Illinois
2971,24,Female,No,44.0,Bi-Weekly,Kansas
2167,31,Male,No,50.0,Bi-Weekly,New Jersey
4995,34,Female,No,6.0,Quarterly,Los Angeles
1940,66,Male,No,20.0,Every 3 Months,Ohio
2402,43,Male,No,25.0,Bi-Weekly,Oregon
3323,52,Female,No,43.0,Weekly,Indiana
3168,24,Female,No,9.0,Bi-Weekly,Oregon
44,25,Male,Yes,19.0,Fortnightly,Ohio
5098,35,Female,Yes,48.0,Weekly,New York
1358,24,Male,No,20.0,Quarterly,Texas
3416,38,Female,No,15.0,Annually,New York
1893,39,Male,No,12.0,Weekly,California
1132,67,Male,No,20.0,Monthly,Illinois
3831,22,Female,No,33.0,Every 3 Months,Pennsylvania
4534,42,Male,No,0.0,Weekly,Phoenix
4717,38,Female,Yes,0.0,Quarterly,New York
4373,40,Female,No,0.0,Quarterly,Chicago
4724,59,Female,Yes,0.0,Weekly,Phoenix
4052,47,Female,Yes,0.0,Monthly,New York
2431,20,Male,No,42.0,Quarterly,North Dakota
3782,52,Female,No,40.0,Fortnightly,Tennessee
4058,45,Female,Yes,35.0,Quarterly,Chicago
429,21,Male,Yes,2.0,Fortnightly,Wyoming
4432,29,Other,No,47.0,Weekly,New York
5057,33,Male,No,6.0,Monthly,Los Angeles
568,21,Male,Yes,24.0,Fortnightly,New Hampshire
4130,52,Other,No,1.0,Quarterly,Houston
1689,28,Male,No,13.0,Fortnightly,Mississippi
3119,61,Female,No,31.0,Quarterly,Virginia
2038,39,Male,No,7.0,Bi-Weekly,Illinois
1283,24,Male,No,20.0,Monthly,New Hampshire
4017,58,Male,No,0.0,Monthly,Phoenix
1685,30,Male,No,28.0,Weekly,New Mexico
3057,69,Female,No,15.0,Bi-Weekly,New Jersey
2752,27,Female,No,50.0,Monthly,Minnesota
1001,43,Male,Yes,1.0,Bi-Weekly,Georgia
2626,30,Male,No,31.0,Weekly,Colorado
906,46,Male,Yes,16.0,Annually,Mississippi
143,37,Male,Yes,33.0,Fortnightly,Nebraska
4531,41,Female,Yes,22.0,Quarterly,Houston
4473,49,Other,Yes,0.0,Weekly,Houston
1669,66,Male,No,28.0,Fortnightly,Utah
2263,53,Male,No,50.0,Monthly,Arizona
1528,26,Male,No,33.0,Fortnightly,Wisconsin
74,48,Male,Yes,43.0,Bi-Weekly,Hawaii
338,32,Male,Yes,16.0,Annually,New Mexico
2811,27,Female,No,10.0,Fortnightly,Arizona
3184,50,Female,No,14.0,Every 3 Months,Mississippi
3666,28,Female,No,11.0,Quarterly,North Carolina
402,43,Male,Yes,21.0,Quarterly,Oklahoma
2302,37,Male,No,21.0,Annually,Maine
3507,18,Female,No,12.0,Fortnightly,Illinois
4234,27,Male,Yes,45.0,Quarterly,Chicago
475,62,Male,Yes,15.0,Quarterly,Arkansas
1429,20,Male,No,42.0,Quarterly,North Dakota
47,57,Male,Yes,45.0,Quarterly,California
1130,37,Male,No,46.0,Fortnightly,New Hampshire
1651,60,Male,No,46.0,Fortnightly,Arkansas
4299,61,Female,No,0.0,Quarterly,Phoenix
2691,44,Female,No,18.0,Weekly,New Mexico
4069,68,Other,No,40.0,Quarterly,Los Angeles
4247,28,Female,No,2.0,Quarterly,Chicago
4070,58,Female,No,0.0,Weekly,Los Angeles
3179,66,Female,No,28.0,Annually,Washington
3878,28,Female,No,46.0,Monthly,Nevada
525,59,Male,Yes,44.0,Annually,Pennsylvania
3670,25,Female,No,43.0,Quarterly,Washington
1144,68,Male,No,43.0,Quarterly,Nevada
186,46,Male,Yes,34.0,Fortnightly,Wisconsin
780,60,Male,Yes,38.0,Annually,Utah
572,54,Male,Yes,37.0,Weekly,Kentucky
4137,50,Other,Yes,0.0,Weekly,Los Angeles
3404,30,Female,No,1.0,Bi-Weekly,Illinois
3674,32,Female,No,31.0,Fortnightly,Rhode Island
2384,53,Male,No,25.0,Annually,Rhode Island
5087,41,Other,No,4.0,Monthly,New York
4680,25,Female,No,0.0,Monthly,Phoenix
4372,56,Male,Yes,34.0,Monthly,Chicago
1951,43,Male,No,26.0,Every 3 Months,Arkansas
1752,57,Male,No,34.0,Annually,Ohio
3112,21,Female,No,25.0,Quarterly,Kansas
2286,34,Male,No,38.0,Every 3 Months,Michigan
3000,31,Female,No,10.0,Monthly,New Hampshire
2618,31,Male,No,29.0,Annually,Idaho
2623,63,Male,No,15.0,Annually,New Hampshire
987,54,Male,Yes,36.0,Monthly,Connecticut
1179,37,Male,No,23.0,Annually,South Carolina
1307,54,Male,No,40.0,Annually,Alaska
4064,64,Female,Yes,13.0,Monthly,New York
1300,29,Male,No,42.0,Bi-Weekly,Louisiana
810,48,Male,Yes,30.0,Bi-Weekly,South Carolina
2069,70,Male,No,44.0,Monthly,Vermont
2786,53,Female,No,13.0,Monthly,Louisiana
4275,47,Female,Yes,29.0,Weekly,Houston
2880,62,Female,No,31.0,Annually,North Dakota
3141,34,Female,No,37.0,Weekly,Alaska
1812,42,Male,No,33.0,Annually,Wisconsin
4363,25,Female,No,0.0,Weekly,Houston
4048,30,Other,No,6.0,Quarterly,Los Angeles
4346,21,Female,Yes,28.0,Monthly,Chicago
2471,55,Male,No,29.0,Fortnightly,Arizona
404,19,Male,Yes,12.0,Annually,Nevada
2910,27,Female,No,40.0,Every 3 Months,Louisiana
4892,44,Male,Yes,32.0,Weekly,Chicago
2656,26,Female,No,2.0,Fortnightly,Wyoming
1572,28,Male,No,11.0,Fortnightly,Colorado
1252,56,Male,No,43.0,Monthly,Indiana
3629,53,Female,No,35.0,Monthly,Georgia
250,53,Male,Yes,18.0,Annually,Alaska
2546,38,Male,No,10.0,Annually,Texas
1950,63,Male,No,12.0,Quarterly,Nebraska
1648,34,Male,No,8.0,Quarterly,Hawaii
2670,39,Female,No,31.0,Weekly,Illinois
3649,31,Female,No,45.0,Bi-Weekly,New York
3801,19,Female,No,12.0,Bi-Weekly,Vermont
2520,40,Male,No,21.0,Quarterly,Michigan
258,20,Male,Yes,5.0,Quarterly,West Virginia
5035,69,Female,Yes,0.0,Monthly,Houston
1628,69,Male,No,8.0,Annually,Maine
3758,61,Female,No,33.0,Weekly,California
1384,36,Male,No,4.0,Monthly,Wisconsin
4674,21,Female,No,4.0,Weekly,Chicago
4336,36,Female,No,29.0,Weekly,Los Angeles
3740,38,Female,No,43.0,Weekly,Idaho
2314,64,Male,No,36.0,Fortnightly,Georgia
4715,53,Female,Yes,0.0,Quarterly,Phoenix
3061,47,Female,No,1.0,Monthly,California
3815,45,Female,No,26.0,Every 3 Months,Michigan
1739,60,Male,No,37.0,Weekly,Tennessee
356,37,Male,Yes,1.0,Every 3 Months,Oregon
3214,27,Female,No,33.0,Monthly,Texas
380,32,Male,Yes,46.0,Bi-Weekly,Montana
1864,25,Male,No,39.0,Monthly,Connecticut
3491,62,Female,No,43.0,Quarterly,Oregon
3081,69,Female,No,5.0,Bi-Weekly,Colorado
2751,51,Female,No,26.0,Every 3 Months,Alaska
2181,41,Male,No,43.0,Quarterly,Connecticut
5089,68,Other,Yes,46.0,Monthly,Chicago
3244,45,Female,No,11.0,Every 3 Months,Idaho
67,31,Male,Yes,3.0,Every 3 Months,Pennsylvania
4028,23,Other,Yes,0.0,Quarterly,Los Angeles
206,67,Male,Yes,25.0,Weekly,Hawaii
2460,47,Male,No,14.0,Weekly,Missouri
4929,58,Female,Yes,38.0,Quarterly,Houston
363,53,Male,Yes,1.0,Fortnightly,Texas
3343,66,Female,No,45.0,Weekly,New Jersey
1497,63,Male,No,9.0,Bi-Weekly,Idaho
3553,22,Female,No,3.0,Quarterly,Kentucky
2300,64,Male,No,48.0,Every 3 Months,Idaho
1828,20,Male,No,31.0,Weekly,Vermont
1415,29,Male,No,3.0,Bi-Weekly,Minnesota
2746,28,Female,No,44.0,Bi-Weekly,Michigan
2977,30,Female,No,28.0,Fortnightly,Nebraska
797,42,Male,Yes,43.0,Annually,Arizona
853,34,Male,Yes,23.0,Every 3 Months,Florida
835,52,Male,Yes,18.0,Weekly,Nevada
3450,48,Female,No,35.0,Monthly,Kansas
1228,27,Male,No,19.0,Bi-Weekly,Illinois
5021,34,Male,Yes,0.0,Weekly,Phoenix
1341,40,Male,No,5.0,Every 3 Months,Idaho
5017,20,Other,No,0.0,Monthly,Chicago
4822,23,Other,Yes,40.0,Quarterly,Los Angeles
665,63,Male,Yes,41.0,Bi-Weekly,Colorado
570,65,Male,Yes,46.0,Every 3 Months,Alabama
447,19,Male,Yes,15.0,Monthly,West Virginia
3413,61,Female,No,31.0,Quarterly,Indiana
3810,57,Female,No,28.0,Annually,New York
1492,27,Male,No,10.0,Quarterly,Arkansas
389,22,Male,Yes,10.0,Quarterly,Washington
3588,33,Female,No,33.0,Annually,Virginia
1280,63,Male,No,18.0,Annually,Maryland
2385,24,Male,No,40.0,Quarterly,Alabama
317,36,Male,Yes,46.0,Monthly,California
3688,34,Female,No,28.0,Every 3 Months,Arkansas
3732,54,Female,No,45.0,Quarterly,West Virginia
4328,29,Female,No,3.0,Monthly,New York
3086,24,Female,No,10.0,Every 3 Months,Nevada
29,54,Male,Yes,41.0,Every 3 Months,North Carolina
365,62,Male,Yes,7.0,Every 3 Months,North Dakota
3523,27,Female,No,13.0,Quarterly,New Jersey
3779,25,Female,No,30.0,Annually,South Dakota
4949,39,Other,Yes,28.0,Monthly,New York
298,48,Male,Yes,4.0,Bi-Weekly,Delaware
2214,54,Male,No,18.0,Quarterly,Hawaii
4841,51,Other,No,14.0,Weekly,Phoenix
3883,35,Female,No,24.0,Fortnightly,North Dakota
702,51,Male,Yes,5.0,Every 3 Months,Idaho
1574,36,Male,No,25.0,Weekly,North Dakota
1060,22,Male,No,25.0,Monthly,North Carolina
426,40,Male,Yes,4.0,Quarterly,North Dakota
4707,65,Other,Yes,0.0,Weekly,Chicago
3861,57,Female,No,44.0,Annually,Pennsylvania
1833,69,Male,No,48.0,Monthly,Louisiana
493,50,Male,Yes,11.0,Weekly,Michigan
1631,63,Male,No,29.0,Every 3 Months,New Jersey
3096,62,Female,No,13.0,Fortnightly,Minnesota
3121,46,Female,No,32.0,Fortnightly,Louisiana
2803,22,Female,No,42.0,Fortnightly,Hawaii
2158,41,Male,No,41.0,Fortnightly,Mississippi
1245,70,Male,No,2.0,Monthly,Indiana
1353,65,Male,No,37.0,Bi-Weekly,Indiana
2628,66,Male,No,40.0,Quarterly,Missouri
1984,59,Male,No,21.0,Quarterly,Georgia
3225,37,Female,No,18.0,Monthly,Delaware
1164,26,Male,No,24.0,Monthly,Tennessee
4951,34,Male,No,0.0,Monthly,Phoenix
2755,59,Female,No,21.0,Bi-Weekly,New Jersey
4071,54,Male,Yes,0.0,Quarterly,Phoenix
982,27,Male,Yes,47.0,Quarterly,Maryland
1799,40,Male,No,1.0,Weekly,North Dakota
1684,23,Male,No,37.0,Quarterly,Arkansas
89,33,Male,Yes,35.0,Monthly,Wyoming
281,45,Male,Yes,21.0,Bi-Weekly,Montana
1621,25,Male,No,27.0,Every 3 Months,Virginia
2514,69,Male,No,42.0,Annually,Washington
3412,29,Female,No,45.0,Weekly,New York
2585,26,Male,No,26.0,Bi-Weekly,Florida
3054,32,Female,No,22.0,Monthly,Maine
2776,37,Female,No,16.0,Weekly,Montana
1170,25,Male,No,3.0,Annually,Wyoming
3444,47,Female,No,28.0,Bi-Weekly,Tennessee
5055,66,Male,No,36.0,Monthly,New York
2444,24,Male,No,24.0,Bi-Weekly,South Dakota
1259,47,Male,No,34.0,Every 3 Months,Ohio
4857,19,Male,No,0.0,Monthly,Chicago
2313,19,Male,No,19.0,Every 3 Months,Vermont
4310,53,Female,Yes,0.0,Monthly,Los Angeles
2175,42,Male,No,1.0,Annually,Colorado
2602,61,Male,No,43.0,Monthly,Mississippi
3009,39,Female,No,19.0,Weekly,New Mexico
4720,69,Male,No,46.0,Weekly,New York
1268,47,Male,No,41.0,Weekly,Oregon
4036,41,Male,No,48.0,Quarterly,Phoenix
2995,69,Female,No,14.0,Quarterly,Nevada
3368,44,Female,No,6.0,Fortnightly,Tennessee
3052,44,Female,No,49.0,Every 3 Months,Wyoming
3049,69,Female,No,47.0,Fortnightly,Colorado
843,59,Male,Yes,25.0,Weekly,Missouri
3876,63,Female,No,21.0,Annually,New Hampshire
2154,35,Male,No,31.0,Annually,Kentucky
1309,59,Male,No,14.0,Every 3 Months,Rhode Island
1371,27,Male,No,41.0,Every 3 Months,Montana
988,62,Male,Yes,48.0,Weekly,West Virginia
793,34,Male,Yes,45.0,Weekly,New Jersey
782,30,Male,Yes,12.0,Fortnightly,Vermont
753,39,Male,Yes,17.0,Every 3 Months,Ohio
2109,54,Male,No,4.0,Quarterly,North Dakota
2604,69,Male,No,8.0,Annually,Washington
3485,44,Female,No,13.0,Bi-Weekly,Illinois
3436,68,Female,No,50.0,Bi-Weekly,Montana
3019,43,Female,No,21.0,Bi-Weekly,Texas
954,68,Male,Yes,36.0,Quarterly,Utah
1892,69,Male,No,48.0,Quarterly,New Hampshire
501,36,Male,Yes,35.0,Every 3 Months,Washington
2865,58,Female,No,31.0,Weekly,Illinois
3056,27,Female,No,5.0,Bi-Weekly,Kansas
1496,45,Male,No,6.0,Weekly,Rhode Island
4207,44,Other,Yes,0.0,Monthly,New York
3453,26,Female,No,3.0,Fortnightly,Oklahoma
343,64,Male,Yes,48.0,Every 3 Months,Kentucky
2289,28,Male,No,50.0,Weekly,California
1732,21,Male,No,12.0,Monthly,Idaho
2178,24,Male,No,9.0,Bi-Weekly,Montana
4428,37,Male,Yes,0.0,Quarterly,Los Angeles
4688,61,Female,No,40.0,Monthly,Houston
1373,64,Male,No,44.0,Bi-Weekly,Michigan
2612,33,Male,No,4.0,Fortnightly,Michigan
1247,27,Male,No,27.0,Monthly,Louisiana
2254,62,Male,No,22.0,Monthly,Oklahoma
4485,37,Female,No,0.0,Monthly,Houston
2834,43,Female,No,19.0,Monthly,Arkansas
941,48,Male,Yes,15.0,Every 3 Months,Colorado
2705,52,Female,No,35.0,Weekly,Tennessee
1941,50,Male,No,48.0,Fortnightly,Alaska
2826,69,Female,No,28.0,Annually,North Carolina
1647,58,Male,No,20.0,Every 3 Months,Nebraska
3467,49,Female,No,43.0,Annually,Maryland
224,20,Male,Yes,34.0,Annually,Wyoming
4627,54,Female,No,16.0,Quarterly,Houston
5046,70,Female,Yes,0.0,Quarterly,New York
4828,61,Female,No,27.0,Quarterly,New York
574,58,Male,Yes,23.0,Bi-Weekly,California
1670,42,Male,No,22.0,Quarterly,Wisconsin
324,66,Male,Yes,29.0,Bi-Weekly,Tennessee
4333,32,Female,No,0.0,Quarterly,Los Angeles
1065,34,Male,No,42.0,Every 3 Months,Wyoming
2583,19,Male,No,4.0,Every 3 Months,South Dakota
707,46,Male,Yes,27.0,Weekly,Iowa
1058,65,Male,No,20.0,Weekly,Wisconsin
2835,39,Female,No,17.0,Weekly,Texas
4593,56,Other,No,11.0,Monthly,New York
5052,24,Female,Yes,0.0,Quarterly,New York
2337,19,Male,No,11.0,Weekly,California
530,32,Male,Yes,6.0,Monthly,California
1512,34,Male,No,48.0,Weekly,Georgia
4967,20,Other,No,0.0,Monthly,Phoenix
4502,38,Female,No,0.0,Quarterly,Houston
4725,59,Other,Yes,47.0,Quarterly,Phoenix
730,41,Male,Yes,46.0,Every 3 Months,Minnesota
229,18,Male,Yes,11.0,Annually,New Hampshire
1194,40,Male,No,18.0,Fortnightly,Alaska
4805,40,Male,No,6.0,Monthly,Phoenix
4138,40,Female,No,0.0,Weekly,Los Angeles
798,42,Male,Yes,38.0,Weekly,Maryland
3830,69,Female,No,32.0,Fortnightly,Washington
847,49,Male,Yes,42.0,Quarterly,Kentucky
1098,58,Male,No,47.0,Weekly,Vermont
2401,43,Male,No,11.0,Bi-Weekly,Oregon
3833,64,Female,No,27.0,Weekly,Kansas
2114,63,Male,No,29.0,Every 3 Months,Virginia
38,35,Male,Yes,10.0,Weekly,Indiana
1804,60,Male,No,33.0,Fortnightly,New Hampshire
4884,43,Other,No,32.0,Weekly,Chicago
3731,46,Female,No,3.0,Bi-Weekly,Florida
4348,42,Male,No,23.0,Monthly,New York
784,63,Male,Yes,38.0,Fortnightly,Louisiana
4581,32,Male,No,0.0,Weekly,New York
4472,63,Female,Yes,0.0,Monthly,Los Angeles
4365,29,Other,Yes,0.0,Quarterly,Los Angeles
2742,68,Female,No,41.0,Monthly,Maine
1318,28,Male,No,19.0,Monthly,Kentucky
994,51,Male,Yes,25.0,Weekly,Iowa
3021,23,Female,No,48.0,Every 3 Months,Arkansas
3387,34,Female,No,36.0,Quarterly,Michigan
405,35,Male,Yes,11.0,Monthly,Delaware
4419,36,Female,Yes,0.0,Quarterly,New York
989,50,Male,Yes,47.0,Fortnightly,Ohio
836,35,Male,Yes,21.0,Weekly,Maryland
1816,51,Male,No,48.0,Every 3 Months,New Mexico
1493,62,Male,No,3.0,Quarterly,North Carolina
2397,38,Male,No,20.0,Weekly,Oregon
821,56,Male,Yes,27.0,Monthly,Louisiana
2773,18,Female,No,10.0,Every 3 Months,Pennsylvania
3136,68,Female,No,48.0,Fortnightly,Indiana
2041,69,Male,No,42.0,Quarterly,South Carolina
1298,44,Male,No,32.0,Annually,New Jersey
1590,42,Male,No,48.0,Weekly,Ohio
4956,69,Other,Yes,0.0,Monthly,Houston
1302,42,Male,No,21.0,Weekly,Maine
2244,56,Male,No,13.0,Annually,Massachusetts
1419,18,Male,No,23.0,Every 3 Months,Alabama
3030,64,Female,No,1.0,Quarterly,Georgia
4499,49,Female,No,36.0,Monthly,Los Angeles
394,33,Male,Yes,6.0,Fortnightly,Vermont
3262,48,Female,No,50.0,Weekly,Rhode Island
1504,50,Male,No,46.0,Quarterly,Michigan
3102,32,Female,No,9.0,Fortnightly,Idaho
2070,36,Male,No,3.0,Quarterly,Texas
1033,55,Male,Yes,44.0,Quarterly,Maine
3348,22,Female,No,28.0,Bi-Weekly,Iowa
2708,32,Female,No,19.0,Weekly,Nebraska
2582,57,Male,No,48.0,Monthly,Wyoming
2673,56,Female,No,13.0,Annually,West Virginia
313,38,Male,Yes,6.0,Annually,Massachusetts
2870,57,Female,No,16.0,Weekly,Georgia
2294,37,Male,No,16.0,Every 3 Months,Georgia
4143,18,Other,Yes,6.0,Weekly,Houston
3820,36,Female,No,45.0,Quarterly,Arkansas
2731,23,Female,No,37.0,Annually,Wisconsin
353,27,Male,Yes,12.0,Every 3 Months,Texas
3166,49,Female,No,38.0,Every 3 Months,Hawaii
643,64,Male,Yes,14.0,Bi-Weekly,Arkansas
3770,51,Female,No,31.0,Annually,Arizona
4078,46,Other,No,0.0,Quarterly,Los Angeles
3075,26,Female,No,34.0,Fortnightly,Massachusetts
1474,69,Male,No,20.0,Every 3 Months,Wisconsin
3125,57,Female,No,4.0,Every 3 Months,California
1520,50,Male,No,40.0,Weekly,Texas
3473,31,Female,No,15.0,Weekly,Georgia
3417,25,Female,No,11.0,Every 3 Months,Alabama
4108,21,Male,No,0.0,Quarterly,Chicago
2142,24,Male,No,32.0,Annually,Kentucky
2541,24,Male,No,11.0,Quarterly,New Jersey
3194,63,Female,No,35.0,Fortnightly,Virginia
4442,37,Male,No,0.0,Weekly,Houston
1505,60,Male,No,10.0,Monthly,Alaska
285,63,Male,Yes,4.0,Quarterly,Ohio
3005,45,Female,No,23.0,Fortnightly,Arizona
1730,47,Male,No,12.0,Fortnightly,Illinois
4463,38,Female,No,2.0,Weekly,New York
2106,65,Male,No,38.0,Bi-Weekly,South Carolina
1425,66,Male,No,34.0,Every 3 Months,Connecticut
4125,20,Other,No,37.0,Weekly,Phoenix
1038,52,Male,Yes,48.0,Quarterly,Rhode Island
4589,33,Female,No,0.0,Weekly,New York
1165,68,Male,No,47.0,Quarterly,Montana
272,65,Male,Yes,42.0,Fortnightly,Maryland
1263,29,Male,No,44.0,Monthly,Tennessee
4611,66,Other,No,34.0,Quarterly,Houston
1539,56,Male,No,22.0,Bi-Weekly,Illinois
3657,35,Female,No,18.0,Monthly,North Dakota
463,59,Male,Yes,48.0,Every 3 Months,Illinois
1891,36,Male,No,5.0,Weekly,Hawaii
4612,62,Other,No,39.0,Weekly,Houston
2480,37,Male,No,26.0,Every 3 Months,Kansas
1430,24,Male,No,6.0,Every 3 Months,Maryland
2,19,Male,Yes,2.0,Fortnightly,Maine
4356,33,Female,Yes,2.0,Weekly,Houston
4614,56,Female,No,0.0,Quarterly,Chicago
1072,61,Male,No,46.0,Monthly,Pennsylvania
1319,52,Male,No,19.0,Bi-Weekly,Connecticut
3496,24,Female,No,14.0,Weekly,Georgia
2396,62,Male,No,47.0,Bi-Weekly,Connecticut
2166,29,Male,No,42.0,Every 3 Months,Idaho
993,46,Male,Yes,50.0,Weekly,Louisiana
2177,24,Male,No,44.0,Quarterly,Vermont
2025,62,Male,No,39.0,Weekly,Arkansas
4885,51,Male,Yes,0.0,Quarterly,New York
2379,26,Male,No,37.0,Bi-Weekly,New Hampshire
770,52,Male,Yes,8.0,Monthly,Delaware
1562,50,Male,No,2.0,Quarterly,Mississippi
535,65,Male,Yes,4.0,Quarterly,Florida
895,44,Male,Yes,3.0,Quarterly,Wyoming
5012,33,Other,No,11.0,Weekly,Los Angeles
238,50,Male,Yes,36.0,Fortnightly,Iowa
1279,28,Male,No,31.0,Fortnightly,Utah
94,37,Male,Yes,46.0,Weekly,Florida
4297,60,Other,No,12.0,Quarterly,New York
3394,60,Female,No,50.0,Monthly,Arizona
1436,45,Male,No,41.0,Weekly,Oregon
474,34,Male,Yes,29.0,Every 3 Months,West Virginia
2148,47,Male,No,4.0,Fortnightly,Missouri
3570,35,Female,No,9.0,Fortnightly,Alaska
2669,59,Female,No,9.0,Quarterly,Texas
1414,51,Male,No,12.0,Quarterly,New Hampshire
4928,62,Other,Yes,4.0,Weekly,Houston
488,41,Male,Yes,22.0,Quarterly,Iowa
3370,47,Female,No,42.0,Monthly,Maine
3124,57,Female,No,40.0,Bi-Weekly,Iowa
1774,21,Male,No,17.0,Annually,West Virginia
1282,29,Male,No,8.0,Bi-Weekly,New Jersey
3445,53,Female,No,12.0,Bi-Weekly,Rhode Island
3424,33,Female,No,21.0,Bi-Weekly,Massachusetts
144,30,Male,Yes,25.0,Quarterly,Missouri
2276,29,Male,No,10.0,Weekly,Oklahoma
1473,39,Male,No,11.0,Weekly,Indiana
459,47,Male,Yes,48.0,Monthly,Arkansas
3582,26,Female,No,50.0,Weekly,Georgia
1898,53,Male,No,11.0,Fortnightly,Alaska
1599,47,Male,No,21.0,Bi-Weekly,California
4494,35,Female,No,49.0,Monthly,Houston
2501,59,Male,No,32.0,Bi-Weekly,Massachusetts
4107,48,Male,Yes,0.0,Monthly,Houston
4396,65,Other,Yes,0.0,Quarterly,Phoenix
2299,40,Male,No,10.0,Every 3 Months,Montana
2745,38,Female,No,40.0,Monthly,Wyoming
648,54,Male,Yes,23.0,Fortnightly,Mississippi
4572,45,Male,No,3.0,Weekly,New York
1800,32,Male,No,47.0,Weekly,California
1558,27,Male,No,34.0,Quarterly,South Dakota
178,21,Male,No,47.0,Monthly,Kansas
2311,30,Male,No,15.0,Monthly,Virginia
4901,61,Male,No,2.0,Weekly,Houston
5038,43,Other,No,0.0,Weekly,Los Angeles
624,19,Male,Yes,48.0,Bi-Weekly,Nevada
1007,21,Male,Yes,50.0,Quarterly,Michigan
1071,50,Male,No,50.0,Weekly,North Carolina
3454,31,Female,No,48.0,Bi-Weekly,Alabama
3711,60,Female,No,32.0,Fortnightly,Hawaii
2458,53,Male,No,23.0,Quarterly,Delaware
4426,66,Male,Yes,0.0,Quarterly,Chicago
1826,23,Male,No,41.0,Weekly,South Dakota
418,23,Male,Yes,48.0,Quarterly,Mississippi
458,25,Male,Yes,48.0,Every 3 Months,Rhode Island
2801,70,Female,No,14.0,Bi-Weekly,Arkansas
4517,40,Other,Yes,45.0,Monthly,Houston
2243,18,Male,No,5.0,Bi-Weekly,Nevada
2427,70,Male,No,26.0,Every 3 Months,Florida
161,27,Male,Yes,34.0,Monthly,Texas
